,0
9028,32009D0728
9029,32023D1346
9030,32000R1500
9031,32022L0283
9032,32014R0860
9033,32011D0350
9034,32020R1721
9035,32021L1047
9036,31997R0515R(03)
9037,32014R1127
9038,22014D0428
9039,22023D0558
9040,32019R0716
9041,31994R3095
9042,32009D0379
9043,32022D0228(01)
9044,32000D0748
9045,32014R0842
9046,31971D0375
9047,32006L0102
9048,31998Y1216(03)
9049,32019R0693
9050,31961X1202R(01)
9051,22014A0529(01)
9052,32004D0457R(01)
9053,32020D1698
9054,31979H0114
9055,32004R1414
9056,32015D0041
9057,32001R2064
9058,32022R1011
9059,41995X0902
9060,32007R1222
9061,31995D0167
9062,32007D0706
9063,02017R2177-20171123
9064,32003D0396
9065,32021R1352
9066,31986Y0626(01)
9067,32018R1661
9068,31996D0040
9069,32004R0595
9070,31977Y0427(01)
9071,32022D2196
9072,32009D0604
9073,32009D1022
9074,31992Y0715(03)
9075,02010D0372-20140111
9076,32013D0805
9077,32016R0795
9078,31994D0071
9079,32006R0967R(01)
9080,32023R1329
9081,32010R0842
9082,32017D1333
9083,32015D1788
9084,32023L0959
9085,32009D0069
9086,32011D0663
9087,31999D0027
9088,32012R0231R(12)
9089,31989R1260
9090,32021O2253
9091,22021A0121(01)
9092,32022R1321
9093,32018R0755
9094,31965H0076
9095,31975R2750
9096,31985L0374R(01)
9097,31975D0452
9098,32013D0397
9099,01970L0157-20130701
9100,32009R0822
9101,32010R0005
9102,32002D0762
9103,32008D0463
9104,32021D1172
9105,31984Y0620(02)
9106,32021D2255
9107,31962D0430(05)
9108,31989D0196
9109,32023D0847
9110,32010L0063R(05)
9111,32012R0589
9112,32022D0310
9113,01997S1401-19981004
9114,32004R0858
9115,32014D0826
9116,32019R2017R(02)
9117,31978R0912
9118,31993Y0106(01)
9119,32016R0403
9120,32009L0127
9121,31992R1476
9122,22016D2028
9123,21986A1122(09)
9124,02006A1229(04)-20120618
9125,32013R0441
9126,32008R0275
9127,02020D1348-20221028
9128,32018D0936
9129,32002D0525
9130,32011D0530
9131,22005D0248
9132,32023R0594
9133,22014D0867
9134,32010D0068
9135,32021D0353
9136,32020R0611
9137,22009A0630(05)
9138,32011R0800
9139,32020D1830
9140,32013R0897
9141,32020D1219
9142,31969D0195
9143,22007D0061
9144,32007D0252
9145,32021R0900
9146,32005R0184
9147,02014R0640-20230101
9148,31994D0414
9149,31989D0579
9150,32013D0680
9151,22009D0159
9152,32006R0341
9153,32018D2021
9154,32021R2278
9155,32003R2028
9156,32009R0757
9157,32014R0591
9158,31995R1305
9159,32008D0823
9160,31996Y0131(01)
9161,32008L0001
9162,32008R0589
9163,02018O0016-20191002
9164,01997D0622-20070307
9165,02002L0059-20190726
9166,31993D0034
9167,32022D0484
9168,32022D0898
9169,02012R0686-20230330
9170,32023R0949
9171,32007D0730
9172,32018D0253
9173,31992Y0708(02)
9174,31985Y0131(01)
9175,32015R1295
9176,22022D1113
9177,32022D1017
9178,21994A0103(73)
9179,02013D0184-20230428
9180,22008D0625
9181,22012D0834
9182,32012R0965
9183,32003D0066
9184,32019D0418
9185,32019R0653
9186,32012D0164
9187,31996D0152
9188,31995D0132
9189,32004L0027
9190,22023D0560
9191,32013R1235
9192,32020O2091
9193,32021D0261
9194,02010D0004-20141128
9195,32004L0117
9196,32021D0676
9197,31998R0707
9198,32012L0037
9199,22015D2292
9200,32018R1298
9201,32007D0856
9202,32021R0407
9203,22005A1231(01)
9204,22010D0079
9205,32002Q1130(01)
9206,32013R0624
9207,32021D0084
9208,32003R0447
9209,31992R3947
9210,32021D1427
9211,32021R2031
9212,31998R2206
9213,32018R1889
9214,32022R0302
9215,32019R0358
9216,31983L0514
9217,32005R1285
9218,22006A1230(01)
9219,32013R0952R(09)
9220,32022R0410
9221,31994H0079
9222,32006L0083
9223,31978R1998
9224,32002D0165
9225,32023R1153
9226,42000A0922(02)
9227,22015D1812
9228,22007D0071
9229,32008R1332
9230,32020R2043
9231,32014D0855
9232,32004D0761R(02)
9233,32019R1745
9234,32020R1547
9235,31997R1482
9236,32009L0110
9237,32019R0492
9238,32020D1184
9239,32019R0129
9240,32010R0286
9241,31991D0315
9242,32021D0972
9243,32011D1219
9244,32018R1218
9245,22015A0703(04)
9246,31994R1251
9247,31999F0235
9248,32007R1476
9249,22007A0921(01)
9250,32012R0473
9251,32023R1129
9252,32014L0029
9253,32015R1829
9254,32019R0933
9255,32019R0126
9256,32011D0317(03)
9257,32009R0642
9258,32017R2090
9259,32019D1184
9260,32022D0081
9261,32017R0595
9262,32020D1512
9263,32019R0089
9264,32021R0901
9265,32010L0066
9266,32012R0965R(12)
9267,32009D1008
9268,31990D0057
9269,32020R0521
9270,31992R3577
9271,32015R2439
9272,32019D0658
9273,22005A0315(01)
9274,22020D0225
9275,32020D0675
9276,42022D0687
9277,02004R0261-20050217
9278,31983Y0117
9279,32020R1164
9280,32003R1258
9281,32023R1163
9282,22005A0520(01)
9283,32013R0233
9284,02010D0152-20110722
9285,32017R1533
9286,22023D0819
9287,41989X0621(01)
9288,32001D0429
9289,31980R1238
9290,32019R0103
9291,31998R0737
9292,32008R1081
9293,31999D0857
9294,22016A1210(01)
9295,31972R2530
9296,32020R2006
9297,32021R2154
9298,32022D1846
9299,32022D1449
9300,32014R1031
9301,32014R0859
9302,32012R0965R(05)
9303,32023D0926
9304,32011R1169R(12)
9305,32012H0772
9306,32014D0695
9307,32019R2146
9308,32018R0686
9309,32013R0039R(01)
9310,32005D0573
9311,32019L0520
9312,31992L0029
9313,02008R0617-20130701
9314,22017D1924
9315,32014R0567
9316,32017R1957
9317,32019D0853
9318,32023D0408
9319,22005D0955
9320,31999D0154
9321,22022D1635
9322,32016R0171
9323,32016D1859
9324,02021R0776-20210512
9325,32004D0512
9326,32011R1286
9327,32003D0600
9328,32021R2283
9329,02005R0635-20150227
9330,32022D1108
9331,32010R1031
9332,32006D0469
9333,31978L0387
9334,32001Y0111(03)
9335,32014L0009
9336,02002L0014-20151009
9337,32008R0451
9338,02015R1222-20210315
9339,32020D1728
9340,32021D0812(01)
9341,32017R0979
9342,32019R0244R(01)
9343,31992R1567
9344,32005R0634
9345,32014R0265
9346,22002A0328(01)
9347,32017R1994
9348,01976R1416-19930726
9349,32018R0578
9350,32002L0053R(02)
9351,32000R1209
9352,31971L0140
9353,32006L0024
9354,32021D0054
9355,31993D0172
9356,32007R1201
9357,21961A0606(01)
9358,31965R0019
9359,32011D1116(01)
9360,32019L1160
9361,32017R2226
9362,21988A0114(01)
9363,31995R2458
9364,32019R0505
9365,32001L0040
9366,22002D0874
9367,22013D1224(01)
9368,32008L0072
9369,32021D1969
9370,32021R0548
9371,32016D0014
9372,32014D0773
9373,01994R2248-19950704
9374,32018R0105
9375,31998L0044
9376,22008D0019
9377,01998D0552-20030605
9378,31991L0680
9379,31991R2232
9380,32021R0842
9381,31974H0376
9382,32017D1219
9383,32005D0042
9384,31993Y0204(01)
9385,32014D0585
9386,32021O2322
9387,01997L0067-20080227
9388,31969Y0617(01)
9389,22009A0130(01)
9390,32014L0108
9391,02019A1114(01)-20230101
9392,32010R0065
9393,32004D1016(01)
9394,32018L0725
9395,32022R0261
9396,32010D0648R(01)
9397,32022O0971
9398,32014R0878
9399,02012D0234-20120501
9400,32000R1897
9401,32021R2172
9402,21970A1123(01)
9403,31999L0062
9404,32014R1278
9405,32019L0770R(01)
9406,32015O0039
9407,32019R1130
9408,32021R0695R(05)
9409,02023R0594-20230516
9410,32016D0216(01)
9411,32017D0684
9412,32013R0739
9413,32004R0842
9414,31989R2440
9415,32015R0703
9416,32011R1178R(11)
9417,22007D0115
9418,31960R0009
9419,31991L0674
9420,31999R0169R(01)
9421,32017R1409
9422,31989A0476
9423,32009D0045
9424,32021D1895
9425,31991R0283
9426,02022R0127-20230113
9427,32015R1525
9428,31995R0836
9429,32019L2177
9430,32022R0456
9431,31999Y0302(01)
9432,32010D0454
9433,22011A0406(01)
9434,32017R1112
9435,31980S3316
9436,22014A0830(01)
9437,31987R2658R(03)
9438,32010D0424
9439,32014D0889
9440,31985D0609
9441,32014R0865
9442,32000H0053
9443,01996R2406-20050602
9444,32001D0769
9445,02005D0005-20071220
9446,32010L0080
9447,32021R2116R(01)
9448,32007D0533
9449,32021R0966
9450,32013L0001
9451,32021R1178
9452,31985D0533
9453,32020R0502
9454,32014R0822
9455,22017D0382
9456,32017R1405
9457,02004R0866-20150831
9458,31975R2109
9459,32018R1647
9460,32022D1168
9461,31974R0154
9462,32020R1019
9463,32014R0139R(03)
9464,32020R0744
9465,32022D1014
9466,31997D0744
9467,32020D0902
9468,32020D2252
9469,32021R0822
9470,31976R0692
9471,32017R0612
9472,32015R0056
9473,32021R1791
9474,31996R2036
9475,32000D0512
9476,31998R1165
9477,32017R0570
9478,32020R1668
9479,32019R0006R(04)
9480,32021D2300
9481,31997D0258
9482,32022R2117
9483,32014R1243
9484,31980D0755
9485,32020D2005
9486,32002D0171
9487,21979A0412(03)
9488,32005D0820
9489,32019R0006R(08)
9490,01991D0448-19960209
9491,32021R0907
9492,32022D1164
9493,22005A0927(01)
9494,32020D1516
9495,32021Q0622(01)
9496,32005R1811R(01)
9497,31992R3945
9498,02019R0947-20220404
9499,32021R1832
9500,02014D0844-20171202
9501,32021R0115
9502,22023D0556
9503,31972R0857
9504,32013R1391
9505,32015R0318
9506,02008D0911-20220727
9507,31999R1958
9508,22013D0675
9509,32008L0008
9510,32021R0760
9511,32015R0183
9512,31986S0813
9513,32010D0743
9514,01979D0092-19920425
9515,32016R1948
9516,32020R1203
9517,01987D0594-19871130
9518,32006R1828R(05)
9519,31996H0431
9520,31971R1182
9521,32021D1470
9522,22019D0557
9523,32000Y0615(01)
9524,31989D0471
9525,32020R0797
9526,32007R1533
9527,32008D0283
9528,31991L0662
9529,32004R0545
9530,32008R1070
9531,32009D0350
9532,32013L0035R(02)
9533,21979A0623(01)
9534,32020D1008
9535,01986L0320-19880624
9536,32022R1455
9537,32021R2179
9538,31985Y0122(01)
9539,32009D0789
9540,02001R2056-20151111
9541,32020R1160
9542,32015L0720
9543,32003L0109
9544,32009F0299
9545,32017R0243
9546,32003R1059
9547,32014R1322R(04)
9548,31990D0067
9549,32004R0853R(05)
9550,32019R0007
9551,31988D0384
9552,32011D0456
9553,32017R0852
9554,32018L1713
9555,01994L0063-20190726
9556,01998D0610-19990726
9557,32012R0273
9558,02010D0004(01)-20230501
9559,32014R0269
9560,32000L0039
9561,31983Y0217(02)
9562,22021D1906
9563,32020D1509
9564,01994D0741-20220101
9565,21997D0721(01)
9566,32011D0481
9567,32019R1700
9568,32022R1324
9569,22008D0957
9570,32021R2269
9571,32022R0092
9572,22013A0427(01)
9573,31998D0596
9574,32016R1649
9575,32012R0265
9576,22003A0411(01)
9577,31999R1238
9578,32023R1330
9579,32004L0054R(03)
9580,32020R0891
9581,32016R2066
9582,01990D0183-20121221
9583,32006O0009
9584,32019R1333
9585,32007R1043
9586,32023D1353
9587,32006D1007(02)
9588,31998R2559
9589,31995Y0308(01)
9590,31995D0207
9591,31985R3517
9592,32000R1575R(02)
9593,32020R0761
9594,32020R1234
9595,32012A0121(01)
9596,32023R1420
9597,22014D0244
9598,31993R1667
9599,32000R2425
9600,31968D0374
9601,32013R0415
9602,32018D0600
9603,31990R1106
9604,32000S2113
9605,32002D0259
9606,32009D0755
9607,32000D0718
9608,32018R1999R(02)
9609,32021R0070
9610,32020D0519
9611,32021R0979
9612,22021D1905
9613,32015R0063
9614,32022R2498
9615,01979R0270-19950101
9616,32014R0596
9617,32023D1076
9618,32015D0666
9619,31998D0247
9620,32020D0907
9621,32016R1447
9622,32021R1444
9623,32017R1991
9624,32023R0890
9625,21964A1229(01)
9626,32021R0685
9627,32017D0398
9628,01990R3044-20130604
9629,32017R2217
9630,32022R0398
9631,32006R0486
9632,32021R0670
9633,32006L0100
9634,32004R0883R(08)
9635,32021R0328
9636,32013R0283
9637,32019R2016
9638,22006D0112R(01)
9639,32021R0775
9640,32005D0476
9641,32023D1039
9642,32006L0066
9643,32021D1183
9644,32020R2159
9645,32022R1037
9646,31999R2605
9647,32002D0816
9648,32009L0018
9649,32019R2013R(02)
9650,32014R1271
9651,31979L0115
9652,32014R1370
9653,01984D0023-19920425
9654,32007R0458
9655,32021R0696R(01)
9656,32022D0145
9657,32013R0241
9658,31975Y1217(01)
9659,32006R0910
9660,31999D0797
9661,32016L0797R(09)
9662,32016R0079
9663,32003L0096R(09)
9664,31971D0022
9665,32022D1945
9666,32011R0939
9667,32017D2170
9668,32009F0315
9669,32021D1869
9670,32019R0717
9671,32001D0820
9672,32015D1565
9673,32021D1486
9674,02019R0424-20210501
9675,32013R1177
9676,31984D0019
9677,32014L0105
9678,32007D0195
9679,32019R0687
9680,32022D2377
9681,31997D0813
9682,31989R3164
9683,31980D1333
9684,31976D0593
9685,32023D1082
9686,32022D1095
9687,32008R0514
9688,02019R1241-20230107
9689,32023R1125
9690,32016D2331
9691,32013R1308R(19)
9692,31991D0478
9693,31992R3802
9694,32013D0248
9695,32019R0877
9696,32005L0036R(04)
9697,31971Y0812
9698,31993X0730
9699,32006L0112R(01)
9700,32006L0125R(01)
9701,32021R2126
9702,32011D0722(01)
9703,32014L0024
9704,32013R0608R(04)
9705,32009R1219
9706,31998L0041
9707,32008R1020
9708,32007R1475
9709,32015D1960
9710,31976R0836
9711,32021R0621
9712,02009L0125-20121204
9713,02014R0139-20230312
9714,02011D0061-20161217
9715,31997L0081R(01)
9716,41971X0816
9717,32021R2129
9718,32018R0995
9719,31993D0016
9720,31978H0584
9721,31988R3468
9722,32006R0400
9723,32023R0383
9724,31976R1209
9725,02001L0095-20100101
9726,02004R1480-20230306
9727,31981L0529
9728,31996R0691
9729,32023D1410
9730,31997R2307
9731,32021D0922(01)
9732,32021R1120
9733,32014L0049R(03)
9734,32022D1433
9735,32016D0120
9736,31986Y1223(01)
9737,32011H0644
9738,21991D1112(06)
9739,32013R0667
9740,32018R1461
9741,32014R0600R(10)
9742,32004R1412
9743,31979Y0331(01)
9744,32020D1997
9745,32019R1242
9746,31981D0019
9747,32013R0348
9748,31987L0143
9749,31991L0271
9750,02017R2358-20220802
9751,22022D1111
9752,32015R1972
9753,32004R0574
9754,02009L0033-20190801
9755,31991D0085
9756,32005D0567
9757,32007D0230
9758,32015D0224
9759,32003D0093
9760,31986Y1014(01)
9761,32002D0082
9762,32015D1401
9763,31982D0204
9764,22003A0719(01)
9765,02010R0995-20200101
9766,32015R0504
9767,32003G1230(01)
9768,02014D0403-20181225
9769,31993R1431
9770,31994S0264
9771,31993Y0219(02)
9772,32015R1095
9773,22022A1222(01)
9774,32018R1489
9775,32022R0686
9776,32018D0467
9777,31999S2744
9778,31968D0317
9779,32011D0621
9780,32022R0268
9781,02013D0747-20141128
9782,32020D1436
9783,32014L0087
9784,32007D0431
9785,31999R2397
9786,32015R1897
9787,32013R0236
9788,02006R1907-20230629
9789,31997F0827
9790,32016R0669
9791,22022D2286
9792,32015D2396
9793,32010R0066R(02)
9794,32011R0313
9795,22012D0787
9796,32003R1983
9797,32022D0982
9798,32011D0886
9799,02010R0104-20170329
9800,32013R1150
9801,32022R0585
9802,32019D0039
9803,32012R1215R(05)
9804,32013R0294
9805,32012R0944
9806,32004L0037
9807,32002D0990
9808,32008R0566
9809,32008H0653
9810,31978D0615
9811,32016R1414
9812,32013D0442
9813,22014D0151
9814,31962R0059
9815,22021D0110
9816,32013R0394
9817,32023D1051
9818,02010D0642-20130817
9819,32001D0146
9820,32018D0576
9821,02008D0393-20161217
9822,32004R0858R(01)
9823,02004R0138-20220502
9824,31992R1039
9825,32008D0633
9826,32008R0149
9827,32014R0861
9828,32021D1825
9829,32021R1140
9830,32018D0703
9831,02016R1104-20160708
9832,32011H0025
9833,32012R0441
9834,32021R0533
9835,32014R1321R(03)
9836,32023D1025
9837,31976R0374
9838,32009D0724
9839,32006R1828R(08)
9840,32022D0480
9841,32019D1904
9842,41989A0129
9843,01971D0224-19720724
9844,31963R0007
9845,32018R0848R(04)
9846,32005B0549
9847,32012D0416
9848,01983Y0117-20070101
9849,32022D1973
9850,32009L0048R(01)
9851,02014R1302-20200311
9852,31994L0062
9853,32015D2276
9854,32015D0215R(01)
9855,32013R1301R(01)
9856,32016R1902
9857,32014R0508R(07)
9858,32022D0405
9859,32011L0092
9860,32023R1328
9861,32013R0231
9862,32001D0889
9863,32009D0937R(08)
9864,31994D0257
9865,32020D0138
9866,41964A0737
9867,32007R0435
9868,01993D0704-20031120
9869,22006D0192
9870,32014D0148
9871,02011R1333-20170728
9872,32021D1357
9873,32022R1346
9874,32009L0003
9875,31977D0527
9876,32016R0799R(02)
9877,32020R2192
9878,32009R0709
9879,31998H0370
9880,32021R0459
9881,22008D0219
9882,32007R1563
9883,32017D0876
9884,32020R1694
9885,31996A0171
9886,22010A1109(04)
9887,31992R3577R(01)
9888,32018D0321(01)
9889,22016D0756
9890,32015L0719
9891,32013D0114R(03)
9892,31998R0382
9893,32022D1271
9894,32020R0354R(04)
9895,32006L0126R(05)
9896,32005R1055
9897,32007R0116
9898,32020R0987
9899,31985R1661
9900,32022D0417
9901,32003R1560
9902,02007L0002-20190626
9903,32023R0439
9904,32019R0567
9905,32014L0023R(07)
9906,22014A0307(01)
9907,32013L0051
9908,31988L0506
9909,32022D1355
9910,32020R0738
9911,32023R0118
9912,32003D0425
9913,22009D0094
9914,32004R0552
9915,32020R1009
9916,32022D1003
9917,32011R1173
9918,31962R0027
9919,32019L1936
9920,32009F0948
9921,31994R2065
9922,32008R0360
9923,32022D0579
9924,31999R1228
9925,32002D0404
9926,32018R1013
9927,32023R1603
9928,32008D0598
9929,32008R0665
9930,32021R0558
9931,32021D0512
9932,32017R0227
9933,02018R1263-20180921
9934,31995Y0217(02)
9935,32020R1004
9936,32023R0950
9937,32002R2004
9938,31988R3174
9939,32001R0305
9940,01989R3164-20070101
9941,32011R0723
9942,32020D0120
9943,32019R1157
9944,32015R0802
9945,32018D2027R(03)
9946,32000D0411
9947,32005R0782
9948,31978R3179R(01)
9949,32022R0109R(03)
9950,42005A1230(01)R(01)
9951,31974R3191
9952,32013Q1130(01)
9953,32017R1180
9954,32020D1240
9955,32021R2086
9956,31973D0320
9957,32010D0230
9958,32019L1151
9959,32005D0746
9960,32014R0515R(01)
9961,32006L0037
9962,31996R1222
9963,32010D0029(01)
9964,32009D0519
9965,31994R0535
9966,32021R1892
9967,31999D0167
9968,32023R1111
9969,32003L0096R(06)
9970,32013L0012
9971,32005D0555
9972,32004R0913
9973,31983K0375
9974,32003D0894
9975,22011D0104
9976,31999L0070R(01)
9977,32022R0076
9978,32023D0922
9979,02010L0075-20110106
9980,32013R0355
9981,31980D1103
9982,32021R0931
9983,32020L0360
9984,31993Y0219(01)
9985,32021D2292
9986,32000R2724
9987,32010D0581
9988,32019R0472
9989,32010D0791
9990,32017R1344
9991,32019D1121
9992,32016R0799R(01)
9993,32020R1239
9994,01974R1728-20030605
9995,32019D1005
9996,02002D0002-20161217
9997,31989L0391R(02)
9998,32013R0717
9999,32022D0403
10000,32019L2162
10001,32004R1989
10002,31973D0263
10003,32020D0409R(02)
10004,41973X0618(01)
10005,32022D0074
10006,32001Y0222(01)
10007,32022D2241
10008,32019R1009R(07)
10009,32019R0091
10010,32014R1101R(03)
10011,32023D1008
10012,31982D0866
10013,32021R1760
10014,22022D1411
10015,02003R1830-20190726
10016,32020R2093
10017,32017R0907
10018,32019R0828
10019,32002R0006R(01)
10020,32010D0214
10021,42005A1230(01)
10022,31986R4059
10023,32022D2066
10024,32019R0876
10025,32008R1345
10026,32022R0090
10027,32021R0527
10028,32014R0654
10029,22007D0067
10030,32020D2126
10031,32015D1913
10032,32015O0019
10033,32006R1742
10034,31979D0253
10035,01998L0026-20190627
10036,32020R2191
10037,32004D0130
10038,32006R1031
10039,32015D2049
10040,31981L0561
10041,31995R1165
10042,32001D0599
10043,32023R1563
10044,41997X0113R(01)
10045,22017D1069
10046,31989R3427
10047,32012D0116
10048,22016D2128
10049,31987Y0612(01)
